request_row_id,profile_sim_id,architecture_id,simulation_month,analysis_weight,embedding_row
ACD8856E52222C627E6881D21F36C23E8D4016B0BD87314BC438DC7E22B5C26A,5b6f48dbed5ed4e32bdc7b0daddab5c0a01d35d760427f31a77a3867ba35eae5,M3,2022-08,30.10732503593365,531
F85C1E78871DE4A19D0668B986242059E356B9F3A9461A219E7A58712B25D1E2,5b6f48dbed5ed4e32bdc7b0daddab5c0a01d35d760427f31a77a3867ba35eae5,M0,2023-08,30.10732503593365,532
D70BE409468F3D1A602EA05AF137FF7771552D5D61EBF93873338C16915F4F58,5b6f48dbed5ed4e32bdc7b0daddab5c0a01d35d760427f31a77a3867ba35eae5,M1,2023-08,30.10732503593365,533
A9E2DFA122B19B314BA4740143F51AEF8C598070EDA9F74920F2BC7EB8FCFBF4,5b6f48dbed5ed4e32bdc7b0daddab5c0a01d35d760427f31a77a3867ba35eae5,M2,2023-08,30.10732503593365,534
FE855C869B645BA53D17332AEF9F4C261CA2E2324853811AD72DB0616217B228,5b6f48dbed5ed4e32bdc7b0daddab5c0a01d35d760427f31a77a3867ba35eae5,M3,2023-08,30.10732503593365,535
F6A41D9C7B488F5716D531310B31C4B0912239E9AF1ECC8FFFBFD1355394F5DA,5b6f48dbed5ed4e32bdc7b0daddab5c0a01d35d760427f31a77a3867ba35eae5,M0,2024-08,30.10732503593365,536
7B22F2E6E9F3CBD26EF1F58B2568F9A8496B1B8E8FF4FA1C387F7B9761180DA4,5b6f48dbed5ed4e32bdc7b0daddab5c0a01d35d760427f31a77a3867ba35eae5,M1,2024-08,30.10732503593365,537
686C88CAA7C0EF6BE7CF6E219C43A34DA38DD37397FAD3302BC32F98FC05C42A,5b6f48dbed5ed4e32bdc7b0daddab5c0a01d35d760427f31a77a3867ba35eae5,M2,2024-08,30.10732503593365,538
96CB739497D87F08C8EDB953CC4A6AB76507A028C5327FDC7BF7A4F51D9B769A,5b6f48dbed5ed4e32bdc7b0daddab5c0a01d35d760427f31a77a3867ba35eae5,M3,2024-08,30.10732503593365,539
79926AABDFAF81155488AC276EAA3116D744B9B080293BFBAC39E026FB8316FE,5bf96fa278a3cc22a08ff5501adf788819c553814c26f777c215f1d47db91b18,M0,2021-08,5.69740285839145,540
2DC39F457894900614D34134E70FED46D3497205C73B8D42B9EDB1DB8528C335,5bf96fa278a3cc22a08ff5501adf788819c553814c26f777c215f1d47db91b18,M1,2021-08,5.69740285839145,541
159F4D7380F69CD76FFB86A9682D5AF38118EEC55B7F42ABA49B2489C98C289F,5bf96fa278a3cc22a08ff5501adf788819c553814c26f777c215f1d47db91b18,M2,2021-08,5.69740285839145,542
2970B1C8CE82AF0622327B69812DCBDCF2AC13262F605D03FCB2DA2DFF31F7E1,5bf96fa278a3cc22a08ff5501adf788819c553814c26f777c215f1d47db91b18,M3,2021-08,5.69740285839145,543
75339F43464396CB8E71841E73F6959DEB6EFEF9673D98006110A356CCA2659E,5bf96fa278a3cc22a08ff5501adf788819c553814c26f777c215f1d47db91b18,M0,2022-02,5.69740285839145,544
AF4A61D60BDB0D38998228F0CE6033D2AF5F521BBD88969AB13617F41FC44C86,5bf96fa278a3cc22a08ff5501adf788819c553814c26f777c215f1d47db91b18,M1,2022-02,5.69740285839145,545
FA09B18A7BC74929C4B62A17BD94BBCF7DFC9826BC6D7D8583C8756BCEC6A689,5bf96fa278a3cc22a08ff5501adf788819c553814c26f777c215f1d47db91b18,M2,2022-02,5.69740285839145,546
EBFF70474E75D55E0233579F624F1D6349AB4862ACDB7741693D21F128550E73,5bf96fa278a3cc22a08ff5501adf788819c553814c26f777c215f1d47db91b18,M3,2022-02,5.69740285839145,547
941BB3BCE9347675E8A55E06E38D6DE6F7F894376A7F79FB926B4A0F925304CA,5bf96fa278a3cc22a08ff5501adf788819c553814c26f777c215f1d47db91b18,M0,2022-08,5.69740285839145,548
AA51215381E63A57FE92414C5EFA2E00C7003E08CA5DDA00AB5C47BBBF1D6CE8,5bf96fa278a3cc22a08ff5501adf788819c553814c26f777c215f1d47db91b18,M1,2022-08,5.69740285839145,549
66B4D3FC4913DDBE0587D9599159FAC8A7A75AD7A0D649E5AEEA6721EAAEF13B,5bf96fa278a3cc22a08ff5501adf788819c553814c26f777c215f1d47db91b18,M2,2022-08,5.69740285839145,550
8AE462837858FD45C15E73E2D9D6907DB74D863DE971BCC9B063679EC476CE68,5bf96fa278a3cc22a08ff5501adf788819c553814c26f777c215f1d47db91b18,M3,2022-08,5.69740285839145,551
7967C684A68759D3BCC7014F3C8778760B006F3F5A64704F90E66624ADB2BF10,5bf96fa278a3cc22a08ff5501adf788819c553814c26f777c215f1d47db91b18,M0,2023-08,5.69740285839145,552
46C34D727A8FA09CFFFE9097F6CC59D54094D9B08C53D085E1568BE6B234F9A5,5bf96fa278a3cc22a08ff5501adf788819c553814c26f777c215f1d47db91b18,M1,2023-08,5.69740285839145,553
ED9E5630AF81831C0860A5E1DDE5D293EC9E52FA6CCA994E64F5E1FEA674CCF5,5bf96fa278a3cc22a08ff5501adf788819c553814c26f777c215f1d47db91b18,M2,2023-08,5.69740285839145,554
54A2ABC2FFB34BC8932263875191A96D20D7AB0ABCAAA7C18EB64A891DF92B25,5bf96fa278a3cc22a08ff5501adf788819c553814c26f777c215f1d47db91b18,M3,2023-08,5.69740285839145,555
E0B5FF641272DA8BDDB936C701A5E215BF9A9ED2BABEE044659187518A22276C,5bf96fa278a3cc22a08ff5501adf788819c553814c26f777c215f1d47db91b18,M0,2024-08,5.69740285839145,556
FF7C8D3DC7CCFF6869184960D54D088F7032874B49396CC94F441A2A54063F5B,5bf96fa278a3cc22a08ff5501adf788819c553814c26f777c215f1d47db91b18,M1,2024-08,5.69740285839145,557
0AE0A55107374BD7A650189C7FD53886F81DE43DF04A0B3E3D2153F22F724D86,5bf96fa278a3cc22a08ff5501adf788819c553814c26f777c215f1d47db91b18,M2,2024-08,5.69740285839145,558
02EAD31DA321778B8877FAAB8062DC34E20029AA07180E45720999BC5F4A079C,5bf96fa278a3cc22a08ff5501adf788819c553814c26f777c215f1d47db91b18,M3,2024-08,5.69740285839145,559
25CEC748D3F16BA76A1E5AC8F5811B1FB2710711765D5D9D36462F8504B5363E,5cbfdb520c5ef7beeb72ebbf3d93b1eb99113ad0d15744c39e953f083926cadb,M0,2021-08,47.238531149388926,560
898143F6A17626FE22650C45F0ACA109A600243BDB1FD5AA2537D5C1C7E1E599,5cbfdb520c5ef7beeb72ebbf3d93b1eb99113ad0d15744c39e953f083926cadb,M1,2021-08,47.238531149388926,561
13F71492D1DBD46A286BA92A7C3C5FAF81A2B0C03D5440BA959A3D59402843A3,5cbfdb520c5ef7beeb72ebbf3d93b1eb99113ad0d15744c39e953f083926cadb,M2,2021-08,47.238531149388926,562
454AA76890731A55CEE0CF004265BD263BE5E1182EF365747F2A786BD521B39B,5cbfdb520c5ef7beeb72ebbf3d93b1eb99113ad0d15744c39e953f083926cadb,M3,2021-08,47.238531149388926,563
DF07C72D1DBF5512DEB83E529483EA335A91A35143A3C57ACA6AD79A42476CCC,5cbfdb520c5ef7beeb72ebbf3d93b1eb99113ad0d15744c39e953f083926cadb,M0,2022-02,47.238531149388926,564
477F43A7BB9D1763465EAC43747220A706F1693815CB2BE5CBCF337EB29ED807,5cbfdb520c5ef7beeb72ebbf3d93b1eb99113ad0d15744c39e953f083926cadb,M1,2022-02,47.238531149388926,565
DCAA50C39512B3B9C27A805E0C0DA655E8A3B046EDA4086A2A487D15F2D45E16,5cbfdb520c5ef7beeb72ebbf3d93b1eb99113ad0d15744c39e953f083926cadb,M2,2022-02,47.238531149388926,566
935BC43AB81C8816C28A12DFB6CCC9C0F73E033DEA06FA3370754A1EDBA63747,5cbfdb520c5ef7beeb72ebbf3d93b1eb99113ad0d15744c39e953f083926cadb,M3,2022-02,47.238531149388926,567
590770D57ED74E7499489C5DB1065A7BBB4D340C6B376F771201923069A9756D,5cbfdb520c5ef7beeb72ebbf3d93b1eb99113ad0d15744c39e953f083926cadb,M0,2022-08,47.238531149388926,568
C27DCF3D5454F2805C3439193481895FA3EA3D11E4161A2C4EBF398DC52ECA0E,5cbfdb520c5ef7beeb72ebbf3d93b1eb99113ad0d15744c39e953f083926cadb,M1,2022-08,47.238531149388926,569
32A33D33FFD3036A12F43E8BE806687733340555CEB0B0CD05751DDF4EBBD6D1,5cbfdb520c5ef7beeb72ebbf3d93b1eb99113ad0d15744c39e953f083926cadb,M2,2022-08,47.238531149388926,570
D45ABE4405CE69F6D8B39D137C30C20EDF55C74C953D9EF5E180F8AC504462EC,5cbfdb520c5ef7beeb72ebbf3d93b1eb99113ad0d15744c39e953f083926cadb,M3,2022-08,47.238531149388926,571
8AB091BA5116080029D87B8A6BAB67D29BC32EFE44F7EF47035D84C265EA61CF,5cbfdb520c5ef7beeb72ebbf3d93b1eb99113ad0d15744c39e953f083926cadb,M0,2023-08,47.238531149388926,572
2425F2B85B632D56CD40B3E3B413312619AB8D63E11A2B017E6DAB7F16178B34,5cbfdb520c5ef7beeb72ebbf3d93b1eb99113ad0d15744c39e953f083926cadb,M1,2023-08,47.238531149388926,573
939DED4873AA9C3207CE24330A49FD2212DF27021DA9B437B10F2441A5F535A1,5cbfdb520c5ef7beeb72ebbf3d93b1eb99113ad0d15744c39e953f083926cadb,M2,2023-08,47.238531149388926,574
65BDF86B10709F975912AEE154FBAA8155B47855C7CC2024532E163E520DA1F6,5cbfdb520c5ef7beeb72ebbf3d93b1eb99113ad0d15744c39e953f083926cadb,M3,2023-08,47.238531149388926,575
3550B8799FF870CFD330178FAB330827BD3BAB4B07EB3B507519F5E339473E61,5cbfdb520c5ef7beeb72ebbf3d93b1eb99113ad0d15744c39e953f083926cadb,M0,2024-08,47.238531149388926,576
9B9FB022EE9E199993A3F20F58735AB827F1D75538DD098E45C45D2637EB694D,5cbfdb520c5ef7beeb72ebbf3d93b1eb99113ad0d15744c39e953f083926cadb,M1,2024-08,47.238531149388926,577
06CA98917A409D9487F3430AFEAD52D67FA8BE7C64F30A5ED030309CE4A55F01,5cbfdb520c5ef7beeb72ebbf3d93b1eb99113ad0d15744c39e953f083926cadb,M2,2024-08,47.238531149388926,578
3DCB1DCF96B35F865E849CBAFC7DF58CE1C3B1A7A0B3A9941985C120BC4DC348,5cbfdb520c5ef7beeb72ebbf3d93b1eb99113ad0d15744c39e953f083926cadb,M3,2024-08,47.238531149388926,579
AA8E15BE42FF9B88CE928EAAF6DE6A15BFA73DEBBADC25B9954911E28A80606E,5e328ce6ab0ba392596e26c7884fc160b691816cdaf84f7fda9a355c59ceada9,M0,2021-08,12.145703051390369,580
401BD8C39608C8AD5042EA6C6C33246A5101B59F5D66777C169066E2AFF57DF9,5e328ce6ab0ba392596e26c7884fc160b691816cdaf84f7fda9a355c59ceada9,M1,2021-08,12.145703051390369,581
65F515F271144DB8B8DD3B32F253A5640CA3943006980B52E0AD72A745FF064C,5e328ce6ab0ba392596e26c7884fc160b691816cdaf84f7fda9a355c59ceada9,M2,2021-08,12.145703051390369,582
7065BBFF81494B9C429FA5AD484F14E47318BA8F53866ADA83751619D74DD1B6,5e328ce6ab0ba392596e26c7884fc160b691816cdaf84f7fda9a355c59ceada9,M3,2021-08,12.145703051390369,583
8F5B97DEAF74B06CDFF3F0ACB4060C10984E8A86E4AE33FFF8DC7D00422BB01A,5e328ce6ab0ba392596e26c7884fc160b691816cdaf84f7fda9a355c59ceada9,M0,2022-02,12.145703051390369,584
AC306FF8B551EF39067F02AAC929D0B4FE3E07B407DC05477437F2AFC10FAC27,5e328ce6ab0ba392596e26c7884fc160b691816cdaf84f7fda9a355c59ceada9,M1,2022-02,12.145703051390369,585
94AC9A99D237F7CB2346F24EA3C9442C8D41A170863E37A76C449178B594E0E9,5e328ce6ab0ba392596e26c7884fc160b691816cdaf84f7fda9a355c59ceada9,M2,2022-02,12.145703051390369,586
AD978E205A26F6644FF52BDE6B83821E367C3B8644F32F8C99C73E207982304A,5e328ce6ab0ba392596e26c7884fc160b691816cdaf84f7fda9a355c59ceada9,M3,2022-02,12.145703051390369,587
1DAB1040299575355F2C9B928502ECFA5E0915001A44157DC399D7978A7979DA,5e328ce6ab0ba392596e26c7884fc160b691816cdaf84f7fda9a355c59ceada9,M0,2022-08,12.145703051390369,588
488CB0B36D559512314FB6AF5D029D267F323E5DBCB71FFC3527A08101626C8D,5e328ce6ab0ba392596e26c7884fc160b691816cdaf84f7fda9a355c59ceada9,M1,2022-08,12.145703051390369,589
272A1AC30D06A2264B2CCA7EF31D43D120FA4CE4982BD566AD68AAC5F4ED3725,5e328ce6ab0ba392596e26c7884fc160b691816cdaf84f7fda9a355c59ceada9,M2,2022-08,12.145703051390369,590
2BAAAD5B1A82918F0855FBBF5D06B7DA9F56195B574B27C6ABB4ACD60CCA410B,5e328ce6ab0ba392596e26c7884fc160b691816cdaf84f7fda9a355c59ceada9,M3,2022-08,12.145703051390369,591
F26DF47D9E58F719528D2594BEFDA10BC9186542899F43654260915598AEFEB6,5e328ce6ab0ba392596e26c7884fc160b691816cdaf84f7fda9a355c59ceada9,M0,2023-08,12.145703051390369,592
B6CD93F4DB41F27803B5C456A1632B50EDD657E8329E92936F9FF6D1541B80DF,5e328ce6ab0ba392596e26c7884fc160b691816cdaf84f7fda9a355c59ceada9,M1,2023-08,12.145703051390369,593
7F0B73F50EA70ABC3D6526A0E118A9A02DC32691B9130FD568B346011F75CD3F,5e328ce6ab0ba392596e26c7884fc160b691816cdaf84f7fda9a355c59ceada9,M2,2023-08,12.145703051390369,594
8051D94539C2819C274D06638A9353162820B50FAAF247628925C8E612ABCB58,5e328ce6ab0ba392596e26c7884fc160b691816cdaf84f7fda9a355c59ceada9,M3,2023-08,12.145703051390369,595
D85F9DFE6AE4865A130606EF4AF6595035DE863999E88393C53EC080EA7B9C9D,5e328ce6ab0ba392596e26c7884fc160b691816cdaf84f7fda9a355c59ceada9,M0,2024-08,12.145703051390369,596
F92B61639E9E1E9A3A8A7D35EF465704439CA44ED99A70F14AF2ECEE4A7C08FE,5e328ce6ab0ba392596e26c7884fc160b691816cdaf84f7fda9a355c59ceada9,M1,2024-08,12.145703051390369,597
AB0EDDFF9316433D6949001052D4611013C0655B3044954F128119F3A213DF06,5e328ce6ab0ba392596e26c7884fc160b691816cdaf84f7fda9a355c59ceada9,M2,2024-08,12.145703051390369,598
64E0BEC1326894060049218A36BA0D45C94192A104ADA4D75B1B7719D4EC651E,5e328ce6ab0ba392596e26c7884fc160b691816cdaf84f7fda9a355c59ceada9,M3,2024-08,12.145703051390369,599
2BFFB5A5B53576D213901BBF8D850E0788473F94C8791ED5C0624E251500775D,5e615e605d3f2b19da8973134164504a50a68f1f0aa603635b1fbf3a6d82ef8b,M0,2021-08,38.91475860242945,600
0500B4DB9A796A914DC06BFC2261A9DE8E0C77A09A78742F2D52C626BE7F716C,5e615e605d3f2b19da8973134164504a50a68f1f0aa603635b1fbf3a6d82ef8b,M1,2021-08,38.91475860242945,601
1ED0FEB42AF8A163CD2455FBD6C5DD389F8070B1C76CAEE588EDA74BD6EC76BA,5e615e605d3f2b19da8973134164504a50a68f1f0aa603635b1fbf3a6d82ef8b,M2,2021-08,38.91475860242945,602
40AB2FC05BD33B115965E355196C440211956B8D4FDBA91C98D5283ADB847B71,5e615e605d3f2b19da8973134164504a50a68f1f0aa603635b1fbf3a6d82ef8b,M3,2021-08,38.91475860242945,603
6F6C44D1F24BC174F7D1551D0AD168DFAADAD61EE85BF5E9F4EC80CF1E0EE3B4,5e615e605d3f2b19da8973134164504a50a68f1f0aa603635b1fbf3a6d82ef8b,M0,2022-02,38.91475860242945,604
D6CB61E626EFACBA130D49723954F83C9C5A6362BA58028BF002543CD4F7A3CA,5e615e605d3f2b19da8973134164504a50a68f1f0aa603635b1fbf3a6d82ef8b,M1,2022-02,38.91475860242945,605
A05FD7C09468222ABB701FA060E5B11EC65C19A76E8B83B27FD1481DD85C00A9,5e615e605d3f2b19da8973134164504a50a68f1f0aa603635b1fbf3a6d82ef8b,M2,2022-02,38.91475860242945,606
B66BFBB424C0EABF07F70F1F1EC415325ADE1A6E5DC8EB4CE4B4481D1C6CF287,5e615e605d3f2b19da8973134164504a50a68f1f0aa603635b1fbf3a6d82ef8b,M3,2022-02,38.91475860242945,607
4257B7F83E4BAE6C74C04954D6D782A0D76FF90C6DEB3106CEA74BF2C648B8A0,5e615e605d3f2b19da8973134164504a50a68f1f0aa603635b1fbf3a6d82ef8b,M0,2022-08,38.91475860242945,608
033A75DA411C07F8CC50BAD8894847B130F9D74F3779FCF34BB7CC7699DAEF1D,5e615e605d3f2b19da8973134164504a50a68f1f0aa603635b1fbf3a6d82ef8b,M1,2022-08,38.91475860242945,609
CCB08CAAB2FE19FB53D56C30A428D11EC3A0829593D6066C4DFBA5B04B9E70A7,5e615e605d3f2b19da8973134164504a50a68f1f0aa603635b1fbf3a6d82ef8b,M2,2022-08,38.91475860242945,610
575928C9964222FB23B40FB8563AFE40E3D170BFE9B111A7ADA76BE7933C0E13,5e615e605d3f2b19da8973134164504a50a68f1f0aa603635b1fbf3a6d82ef8b,M3,2022-08,38.91475860242945,611
9409CD3EA7C160B15098F9E4527171DEBB6F1895332F6501F3C79FD8EF436685,5e615e605d3f2b19da8973134164504a50a68f1f0aa603635b1fbf3a6d82ef8b,M0,2023-08,38.91475860242945,612
4A811C2CE89287025D8560EDE3000AD60120FBD9E7A22CE02ED8E37B8325BB9E,5e615e605d3f2b19da8973134164504a50a68f1f0aa603635b1fbf3a6d82ef8b,M1,2023-08,38.91475860242945,613
1A26D627A185065BF4E0A181B8E1767017CD757E7E7E4B888D9F9BF5FD984FD5,5e615e605d3f2b19da8973134164504a50a68f1f0aa603635b1fbf3a6d82ef8b,M2,2023-08,38.91475860242945,614
59F00F7B44E318AECBD6F201B89F92F1F055245B386504AEDC416B9844317F48,5e615e605d3f2b19da8973134164504a50a68f1f0aa603635b1fbf3a6d82ef8b,M3,2023-08,38.91475860242945,615
FC62359A25BD321A5A4316DAA69157298BD552FCF248B258538698AD38198185,5e615e605d3f2b19da8973134164504a50a68f1f0aa603635b1fbf3a6d82ef8b,M0,2024-08,38.91475860242945,616
633DEEB7F3793145F1229CA2560738F798AF7EB56326DC7A1D728660A9EC43CD,5e615e605d3f2b19da8973134164504a50a68f1f0aa603635b1fbf3a6d82ef8b,M1,2024-08,38.91475860242945,617
3E25C59C0F9EA8C371284094361171B52DB5C7BB3021B1F426D7A7C96E9CB2C6,5e615e605d3f2b19da8973134164504a50a68f1f0aa603635b1fbf3a6d82ef8b,M2,2024-08,38.91475860242945,618
321D2E2735D6C14DDB97D0CDEB2439E126B0064DFA8DE22E6C5547F810DFF74B,5e615e605d3f2b19da8973134164504a50a68f1f0aa603635b1fbf3a6d82ef8b,M3,2024-08,38.91475860242945,619
27CED0DC33717924E73CB5204E1289460C5FA8BE42D3BC55BEAA4C933176DCAF,62f6985987a0614e0c556d813339420aed0f9498119eff30c964deafcd9c695e,M0,2021-08,3.660477938765928,620
AFCB44DF6C28F6B026B39D5015FEEBAAEDD93C0A90DB315AE8000B5B2C1E925A,62f6985987a0614e0c556d813339420aed0f9498119eff30c964deafcd9c695e,M1,2021-08,3.660477938765928,621
077A99617C3D9111D841F175AA13B6D54C32649D46A8E4D96F0DC2A08E402880,62f6985987a0614e0c556d813339420aed0f9498119eff30c964deafcd9c695e,M2,2021-08,3.660477938765928,622
D43E3B4E444FB190B172B112206D69CD871422E6522107B7150C6A3624D6C91B,62f6985987a0614e0c556d813339420aed0f9498119eff30c964deafcd9c695e,M3,2021-08,3.660477938765928,623
9C20096C630487BAB92D2F71F3532BC49D003AC27919EC1C4F391291B09345F8,62f6985987a0614e0c556d813339420aed0f9498119eff30c964deafcd9c695e,M0,2022-02,3.660477938765928,624
DDC8785A5C4AA712264F076C9475F631BAF72FF5E0F4A2DD5DF62A5FDDE38CF3,62f6985987a0614e0c556d813339420aed0f9498119eff30c964deafcd9c695e,M1,2022-02,3.660477938765928,625
E9ED6446F630539B3AE381FD2EEB8D6D26381B837EEC7A83189A841AD335E0D9,62f6985987a0614e0c556d813339420aed0f9498119eff30c964deafcd9c695e,M2,2022-02,3.660477938765928,626
9C7BF7DCF3819409FC40D92F38706C0F2247229E1E2DE1EAFA9E16C8BF6AA6EE,62f6985987a0614e0c556d813339420aed0f9498119eff30c964deafcd9c695e,M3,2022-02,3.660477938765928,627
0ADBD78706638B75D27C060E1F365711EB800AE64A753A75FE595603BEB1A983,62f6985987a0614e0c556d813339420aed0f9498119eff30c964deafcd9c695e,M0,2022-08,3.660477938765928,628
F2124849F9BD74864EC974CD4330EA8ED8D3E02BDE454141DDA741C8FC42635D,62f6985987a0614e0c556d813339420aed0f9498119eff30c964deafcd9c695e,M1,2022-08,3.660477938765928,629
A3D42BE98921AE012B20084173C5ABAD348F46C3DCA4E6EA65FF6458A93E7575,62f6985987a0614e0c556d813339420aed0f9498119eff30c964deafcd9c695e,M2,2022-08,3.660477938765928,630
26B4968FF86441638DD2973E1AC461DBBE61092A4DF27C51723E4D11D3CA77CB,62f6985987a0614e0c556d813339420aed0f9498119eff30c964deafcd9c695e,M3,2022-08,3.660477938765928,631
65D884FC36C63C1F38E9948EE492E1844F3F1F8F198A520DBB8CFAD3C60A7A35,62f6985987a0614e0c556d813339420aed0f9498119eff30c964deafcd9c695e,M0,2023-08,3.660477938765928,632
46028A1140EE1D086B086D9046C5607CFC5149F02C23EA669EA3E0E8E4C5FA54,62f6985987a0614e0c556d813339420aed0f9498119eff30c964deafcd9c695e,M1,2023-08,3.660477938765928,633
B0D64925AA8BEE411660BE8147A0353B2F697FA8C239790A8ABDD72B2FC803A7,62f6985987a0614e0c556d813339420aed0f9498119eff30c964deafcd9c695e,M2,2023-08,3.660477938765928,634
AAB79082102BB583423BE561AC550A5B6DB77A6AA772118414D093FD740EFC7F,62f6985987a0614e0c556d813339420aed0f9498119eff30c964deafcd9c695e,M3,2023-08,3.660477938765928,635
C9DDB8E27840315DA605955EB729AA6B68B02E3F09792A4A3A0274A55538E70B,62f6985987a0614e0c556d813339420aed0f9498119eff30c964deafcd9c695e,M0,2024-08,3.660477938765928,636
C62606B11775F369A2A89FA042F4F9C59E30C5D042C27CB1CA1A5DDC424211F6,62f6985987a0614e0c556d813339420aed0f9498119eff30c964deafcd9c695e,M1,2024-08,3.660477938765928,637
5822A6EA47758DD2FFE1C28A2C952950056D2AC57FC5B10D778B616A7629083B,62f6985987a0614e0c556d813339420aed0f9498119eff30c964deafcd9c695e,M2,2024-08,3.660477938765928,638
F73C124D3ED7BC379708A63FC72B999D3BC28ED5D7B1EDCB43F04A57932386C2,62f6985987a0614e0c556d813339420aed0f9498119eff30c964deafcd9c695e,M3,2024-08,3.660477938765928,639
3998451779EA927A2AA42EFEC325CEBD4B9C9B9E2BD951B51DB1B9B91F7E506C,6452480cff3e8f663032989f0a5196dd41e1052162bf3b90d2cfb509ca6c8075,M0,2021-08,24.68664237554365,640
AE1A13EE4EE97EAD4C832566E44EABBFEAA07705A7364AB7D144610295EBBBFC,6452480cff3e8f663032989f0a5196dd41e1052162bf3b90d2cfb509ca6c8075,M1,2021-08,24.68664237554365,641
EF49E68C209CA75742E99E47842CB5A7CD4F0F542013C3A0CCC23C25A9E2023C,6452480cff3e8f663032989f0a5196dd41e1052162bf3b90d2cfb509ca6c8075,M2,2021-08,24.68664237554365,642
F42393D8FED858CCB3E77A58B1CA14B95AF8E1B9557C40CB61F5ED909BAACC07,6452480cff3e8f663032989f0a5196dd41e1052162bf3b90d2cfb509ca6c8075,M3,2021-08,24.68664237554365,643
690F477E00D015945A2902D0760445C7E4334A02D0E9ECA0D3B2545E9760AE23,6452480cff3e8f663032989f0a5196dd41e1052162bf3b90d2cfb509ca6c8075,M0,2022-02,24.68664237554365,644
0877D50FCD2E8319199E323151F8F5266E658BB414D4211197B076D6FE956F9B,6452480cff3e8f663032989f0a5196dd41e1052162bf3b90d2cfb509ca6c8075,M1,2022-02,24.68664237554365,645
3FD5FBE9666158F5C90DF184794512318CB27650B9A1035BA8C03CA29D882527,6452480cff3e8f663032989f0a5196dd41e1052162bf3b90d2cfb509ca6c8075,M2,2022-02,24.68664237554365,646
34CDA48F5B93526246857E1A4D310ABB1ECAAA39FD1E86F2F19ADF12E7062BB6,6452480cff3e8f663032989f0a5196dd41e1052162bf3b90d2cfb509ca6c8075,M3,2022-02,24.68664237554365,647
5107B4AF6AF177FADE5AA7288D89CC12523FC266C87B775A6728933877B004AB,6452480cff3e8f663032989f0a5196dd41e1052162bf3b90d2cfb509ca6c8075,M0,2022-08,24.68664237554365,648
2682DEE151CA74668C0B4219492D3648F6198951E196476F70308913EC93E6CB,6452480cff3e8f663032989f0a5196dd41e1052162bf3b90d2cfb509ca6c8075,M1,2022-08,24.68664237554365,649
3816DD284071C314A2831AE675384B58175816CEA2326A66E1967D20066B800E,6452480cff3e8f663032989f0a5196dd41e1052162bf3b90d2cfb509ca6c8075,M2,2022-08,24.68664237554365,650
26961EEC33628E1B3E392A2E8CEF0E0D51B1BEA21DBA0F30AE476BC5D481217E,6452480cff3e8f663032989f0a5196dd41e1052162bf3b90d2cfb509ca6c8075,M3,2022-08,24.68664237554365,651
26A523E00CA6705D8510F2423E58E2D0840139D033C060570388904BCC6BCF30,6452480cff3e8f663032989f0a5196dd41e1052162bf3b90d2cfb509ca6c8075,M0,2023-08,24.68664237554365,652
9E939D0CB4C3D77DE853688AAC9D2EF7F4B7223B9C1681D2ECF26069E4D2DB8B,6452480cff3e8f663032989f0a5196dd41e1052162bf3b90d2cfb509ca6c8075,M1,2023-08,24.68664237554365,653
866D838A190E6CFAB45C6BCF202378E33C98011219B60610327080377373FC54,6452480cff3e8f663032989f0a5196dd41e1052162bf3b90d2cfb509ca6c8075,M2,2023-08,24.68664237554365,654
9987C3A837CBF8B904BE4E6513972B8EF19927AE48EE6F24293800586903DC58,6452480cff3e8f663032989f0a5196dd41e1052162bf3b90d2cfb509ca6c8075,M3,2023-08,24.68664237554365,655
5336AC9329518D6603C25F0C831435B81755E0A093543CB54CEABA67D44E7F85,6452480cff3e8f663032989f0a5196dd41e1052162bf3b90d2cfb509ca6c8075,M0,2024-08,24.68664237554365,656
392C2A3FD5AD46C444A6589A06E894EDDD9991A54934FB3E1E26B6AFCC41DA9F,6452480cff3e8f663032989f0a5196dd41e1052162bf3b90d2cfb509ca6c8075,M1,2024-08,24.68664237554365,657
5C22E9A3A51F936566EB72EEA2595902CD61808835CDEFA0AFDC5F12DF4CE0FC,6452480cff3e8f663032989f0a5196dd41e1052162bf3b90d2cfb509ca6c8075,M2,2024-08,24.68664237554365,658
FE962DBC00875303EC9C9F4160FB413BEB0BCD4BC93429E47F841F85E090FAB4,6452480cff3e8f663032989f0a5196dd41e1052162bf3b90d2cfb509ca6c8075,M3,2024-08,24.68664237554365,659
D01A251F955528D0CF9329A1863B34B3AA05E53A78AB367698B2C77F0563F40C,673f5a8002bd77950b0a60a593981cf4068af505a917cef53ce8e2d5e32d1831,M0,2021-08,3.666788938945767,660
901D2725AD28680D026410223E9B14F0FB8D3938EDBB9A78FF00D7093F997232,673f5a8002bd77950b0a60a593981cf4068af505a917cef53ce8e2d5e32d1831,M1,2021-08,3.666788938945767,661
5AAF7BC7833B49C5D101ABED645266F75B5FBB1FE3A94BDF65AD91258192C990,673f5a8002bd77950b0a60a593981cf4068af505a917cef53ce8e2d5e32d1831,M2,2021-08,3.666788938945767,662
50F0CD15C1D9F95B61FF88C43BE11CC42E21D4954D15648469783A0C36BF23DF,673f5a8002bd77950b0a60a593981cf4068af505a917cef53ce8e2d5e32d1831,M3,2021-08,3.666788938945767,663
