request_row_id,title,content
E7E4E2F10064095B0947C57E0A8DF886BB810B84C3E0EA571D8A4A983ED21364,关于优化小学课后服务内容的建议,"领导您好。我是一名小学生家长,孩子就读公办小学,这个暑假参加了学校提供的课后服务。我们家庭经济条件尚可,之前没有给孩子报过学科类培训班,平时孩子睡眠也比较充足。我们支持学校办课后服务,但很关心服务内容是否多样、质量是否有保障。身边有相似处境的家长反映,一些课后服务主要是看管写作业或让孩子长时间看电子屏幕,户外活动、经典阅读和劳动实践偏少,孩子眼睛负担重,也谈不上全面发展。我们期望孩子将来能考上本科,但不希望只盯着分数,更希望孩子学会自主学习、做点家务、写写日记,养成好习惯。希望领导能督促教育部门指导学校丰富课后服务内容,落实自愿、多样的要求,减少不必要的屏幕时间,增加体育锻炼和阅读指导,让孩子在校内把时间用好,而不是简单延长在校时间。"
D82FC62C3F6BDDD804AA672B323798B2C2B08F895ACD8FF9A26619FB073DE6B3,关于农村小学生课后服务质量和作业负担的诉求,"尊敬的领导:您好!我是中部农村一名小学生家长,孩子就读于乡镇的重点小学,离家比较远,每天上下学路上时间不短。家里经济条件一般,没有给孩子报过校外培训班。这个月学校提供了课后服务,孩子也参加了,每天两个多小时。目前看孩子的书面作业量还在规定范围内,睡眠也还算充足,这让我们稍微放心一些。但身边一些大孩子家长反映以前作业经常写到深夜,早上很早就要赶车上学,孩子很疲惫。我们担心开学后作业负担会反弹,也担心课后服务变成只是把学生聚在一起自习或者变相上课,不能真正解决我们辅导不了的问题。因为我们自己文化程度有限,辅导作业很吃力,非常希望通过学校的课后服务让孩子在校内把作业基本完成,有老师指导一下,再参加一些有益的活动。所以想请求领导重视农村学校的课后服务质量,督促学校合理安排课后服务内容,加强作业辅导,不要额外增加孩子负担,同时考虑到农村孩子上学路途远,课后服务结束时间不要太晚,保证孩子回家有足够休息。另外,希望课后服务收费要透明合理,不要给农村家庭增加经济压力。谢谢!"
D5324DBA91BBF9C846948783D35ECF790E0182F01189EC48483ACBE5268E4B18,关于小学课后服务切实减轻家长负担的诉求,"领导好,我是一名中部城镇小学生的家长。家里人口多,经济条件一般,大人文化程度有限,平时工作也比较忙,教育孩子精力跟不上。学校从去年开始提供课后服务,孩子每天都参加,我们原本以为孩子在学校能把学习任务完成,回家我们也能轻松一点。可从身边家长交流和自己感受来看,课后服务内容还不够丰富,有时主要就是看管,孩子回家后还有些任务需要家长配合,比如打印材料、填表、打卡上传等,我们晚上回来还要忙这些,负担并没有真正减轻。希望领导能重视课后服务的实际质量,让学校真正把作业指导和多样活动做到位,不要变成变相给家长布置任务,也请教育部门加强引导和监督,让我们这样的普通家庭能真正享受到政策带来的好处。"
28B4D607EE39A2DA8C02494BD0294D0A488193BB5328790F59C09B71FEA28EC4,关于农村小学升学衔接阶段课后服务与培训负担的诉求,"领导您好!我是一名农村小学生的家长,孩子正处在小学升初中的衔接阶段。家里经济不宽裕,我们两口子文化程度不高,辅导孩子很吃力,一直希望他能考上本科。这个暑假孩子参加了学校的课后服务,但说实话,我们担心农村学校师资比较薄弱,课后服务可能更多是看管,不能真正帮孩子巩固知识、做好升学衔接。现在校外学科培训班少了很多,我们还在给孩子报,虽然收费比以前低了些,但对我们家来说仍是一笔不小开支。希望上级能多关注农村学校课后服务的实际质量,推动师资均衡,让孩子在学校里就能得到有效指导,减少对校外培训的依赖,减轻我们农村家庭的负担。谢谢!"
B32AD16ECBCCEB44F47ECF3C8AFD74D7AA43FBB912DC742DDEAA736ABCD4A2E6,希望新学期继续严控小学作业量并丰富课后服务,"我家孩子在咱们这的一所普通公办小学读书,暑假在学校课后服务,这段时间作业不多,孩子睡眠也足,我们家长挺放心。但最近听同省其他地方的家长说,有的学校以前书面作业特别多,孩子经常写到晚上十点甚至更晚,考试频繁,还挤占副课和课间,孩子压力很大。我担心九月开学后,课程一多,我们学校也会出现作业反弹。我们家庭条件一般,没给孩子报过学科培训班,主要靠学校。希望领导能督促学校继续落实作业时长规定,开学后也把总量控制住;课后服务不要只用来讲题或补课,多安排体育锻炼、阅读、兴趣活动,真正减轻家长负担。孩子能睡够、学得轻松,比什么都强。"
D72841BA0ED39B6E75E4A3F991273C7079C419A1C562EB9BF9BB5AC793714655,关于农村小学课后服务质量和师资保障的诉求,"领导好,我是农村一名小学生家长。孩子今年参加了学校课后服务,我们很感激有这项安排,但心里也有担忧。我们家在村里,以前没条件让孩子上校外辅导班,现在外面学科培训也少了,学校课后服务成了孩子课后学习的主要依靠。孩子每天作业不多,睡眠也够,但我希望他将来能考上大学,光靠现在的作业量怕不够。我担心农村学校课后服务师资不足,内容只是看管,缺少有针对性的学业辅导和兴趣活动。希望政府能加大农村学校课后服务的师资和经费支持,真正把这两个小时用好,别让农村孩子和城里孩子差距越来越大。"
ABC577576E5C66A0EAA382D624E039A18A78AAAF5A7CACAB7488048974F076AF,双职工家庭孩子暑期照护和开学后课后服务求助,"领导好,我是一名小学生的家长,家里经济条件一般,夫妻俩都要上班,老人只能管孩子吃喝,学习辅导实在顾不上。孩子马上要升入衔接年级,我们很担心他跟不上。这个暑假孩子基本待在家里,学校课后服务我们没有参加,外面的培训班要么少要么贵,我们负担不起。眼看快开学了,心里很焦虑。希望政府能关注我们这样的城镇双职工家庭,督促学校把课后服务落实好,让孩子放学后能在学校写作业、有老师指导,最好暑假也能提供一些公益托管,解决我们的后顾之忧。我们文化程度不高,只盼孩子能顺利升学,将来考上大学。"
7A62854212954D1FAEB387A2E5C454ABCF48A0D706EACEB64E3915960B568873,关于小学高年级课后服务质量和作业管理的诉求,"孩子正处在升学衔接年级,这个月书面作业时间虽然符合规定,但作为家长心里并不踏实。我们家长文化程度不高,辅导能力有限,家庭里照看孩子的人手虽然多,但能辅导学业的少。现在孩子每天参加学校课后服务,时间不短,可我们最担心的是课后服务只负责看管,没有针对性的作业指导和学习巩固。以前周边有孩子作业写到很晚、家长被要求签字监督,负担都压在家庭身上,我们很怕自己家也遇到类似情况。希望领导能督促学校把课后服务真正用起来,在作业辅导、学习习惯培养上多下功夫,同时对高年级作业总量持续把关,不要因为升学衔接就层层加码,让政策真正减轻孩子和家长的负担。"
9EE5DF1641F3A9E4912CB4AAAFB0CF1D54422C27828BDBF3A80D3F6203C733FC,关于提高小学课后服务质量减轻家长负担的建议,"领导您好,我是一名小学生的家长。我家孩子现在上小学,这个月参加了学校的课后服务。孩子回来常说课后服务基本是写作业或坐着,活动比较单一,我们有点担心这样是不是又变成了变相补课,孩子压力没减轻。我们家庭条件一般,也希望课后服务收费能合理透明,不要增加负担。听说现在要求学校提供内容多样的课后服务,希望领导能督促学校真正落实,多安排一些实践、体育、艺术、阅读等活动,让孩子快乐轻松地学习,我们家长也能放心。"
8C2B050E2819360B4A83914E90147D977B27162D999B7A9C23838A9125C7A0CE,关于初中生课后服务变相加课与作业负担的担忧,"我家孩子正在读初中,不属于毕业年级。这个暑假孩子参加了学校的课后服务,每天时间不算短。虽然目前书面作业量还算符合规定,但看到同省有些学校过去为了提高升学率,早晚加课、作业写到很晚,孩子睡眠严重不足,我们一直很担心。现在课后服务要求每周五天、每天至少两小时,我们怕开学后学校把这段时间变成变相补课,或者继续加码作业,孩子在校时间过长,回家还要写到很晚。我们希望领导能督促学校真正落实课后服务自愿原则,内容多样一点,不要占用时间统一上新课或考试,同时严格控制书面作业总量,让孩子能睡够、有精力。家里虽然条件还可以,但更希望孩子健康,不要被过度消耗。请相关部门核查并协调处理。"
17316B8B53F1C5570E874E4D9C95BAF36B0BAE317CAA81366C585618F7AEAC92,关于农村孩子升学衔接入学及课后服务保障的求助,"我家孩子是小学升初中的年级,今年秋季就要开学。我们住在西部农村,家庭条件不好,我和孩子妈妈文化程度都不高,家里孩子多,负担重。孩子原来读的是公办重点小学,但学校离家很远,单程要花很长时间。现在放暑假,眼看就要报名了,我们心里很着急,担心升入初中后会遇到入学难、被推来推去的问题。以前就听说有些地方农村孩子被学校拒之门外,我们很怕落到自己头上。现在校外学科补习班越来越少,我们本来也没钱让孩子上,所以更希望学校能认真把课后服务做好。孩子这个月参加学校的课后服务,但我们不清楚开学后初中学校是否也有同样的服务,能不能给孩子提供作业辅导和兴趣活动。孩子现在睡眠时间还比较充足,但初中学习内容多了,我们担心作业量控制不住,如果课后服务结束得晚,回家还要写作业,会影响孩子身体。恳请领导帮忙督促教育部门和学校,保障我们农村孩子顺利升入初中,入学报名不设卡,同时落实课后服务和作业管理,让农村孩子也能得到公平的教育机会。"
A7CB40DC11803339C6F8AD8E47BBFC98404F94A970E39B986D507A3342D122A7,关于农村初中生课后服务与作业负担的诉求,"我是西部农村一名初中生的家长,孩子处在升学衔接年级。我们家经济条件一般,夫妻两人都要工作,时间很紧,文化程度也不高,辅导初中功课很吃力。孩子现在已停止参加校外学科培训,只能靠学校课后服务。这个暑假孩子也参加了学校开展的课后服务,但本月孩子的书面作业情况仍不符合规定的时长要求,我们很担心课后服务没有真正起到作业辅导和答疑的作用。我们这里学校不是重点,过去就常有家长反映班级人数多、老师批改作业不及时、把学习任务推给家长的情况。我们希望领导能督促学校把课后服务做实,加强作业统筹和校内指导,控制书面作业总量,让孩子尽量在学校完成作业,减轻家长辅导负担,也保障孩子睡眠和身心健康。"
71D4D00CBDF57E9CEA6B597D986CE15C5FB5EB7B94D890D98673DF4893078882,请加强初中课后服务的作业辅导和学业指导,"领导您好。我家孩子读初中,学校离家较远,单程时间长。我们夫妻都上班,家里老人不在身边,每天能陪孩子的时间很有限。以前孩子一直上校外补习班,现在按政策要求停了,我们支持规范,但心里确实没底,怕孩子学业跟不上。这个假期孩子参加了学校的课后服务,每天两个小时,我们很感激,但担心课后服务能不能真正帮孩子把作业弄懂、把基础打牢。希望领导能关注我们这样双职工家庭的难处,督促学校在课后服务里加强作业辅导和答疑,最好能针对孩子薄弱科目给些指导,让课后服务不只是看管,而是真正有质量。谢谢。"
2694011A74CB0AEC6197D2B19DA1B5E7B4D493A1359D82C723F35AED133D6A05,农村孩子作业负担和课后服务问题,"领导好,我是东部农村一名小学生家长,孩子马上要升初中了。家里经济条件一般,我们文化也不高,辅导不了作业。学校离得远,孩子每天路上花不少时间。这个暑假学校有课后服务,孩子也参加了,但最近发现书面作业明显超过规定的一个小时,经常写到很晚,影响睡眠。我们担心长期这样孩子身体吃不消,也影响学习兴趣。课后服务时间虽然长,但作业还是带回家,家长又不会教,心里很着急。希望领导能关注农村学校作业管理和课后服务质量,真正减轻孩子负担,让我们家长少些焦虑。"
D9836D5F703D1208C9C867015B66F0D4C636F8CA9B4C927B8A15CE615BF7FCD7,小升初划片就近入学与接送困难求助,"孩子今年小升初,马上要升初中了。我们夫妻都在上班,家里没有老人帮忙,现在每天接送已经比较吃力,单程在路上要花不少时间。孩子目前在学校参加课后服务,帮我们解决了下午接送的很大难题。但是马上要升初中,我们很担心如果被划到离家远的学校,接送会更困难,孩子自己上下学又要转车,安全也不放心。希望领导在初中入学划片时能考虑我们这类双职工家庭的实际情况,尽量安排就近入学,或者让初中也能有和小学一样方便的课后服务,放学时间和家长下班时间衔接上。我们经济条件一般,没上过校外培训班,就盼着孩子能安稳上学,将来有个高中或职高读。孩子睡眠一直比较足,也希望初中别因为路远天天早起,影响身体和学习。请领导关心一下我们这样的普通家庭,谢谢。"
6738B2847AAA7A41BCF81D43D79708DC7F35011DEECE945921855269B85FDF00,希望学校课后服务能真正辅导作业减轻家长负担,"领导好,我家孩子上小学,家里条件一般,我和孩子妈妈文化程度也不高,辅导作业很吃力。现在暑假快结束了,新学期孩子会继续参加学校课后服务。希望学校能在课后服务时间里,真正安排老师指导孩子写作业、答疑解难,不要让我们家长回家还要一遍遍辅导或批改。我们也不希望课后服务另外收太多费用,家里确实困难。恳请领导督促学校把课后服务抓好,让孩子在学校尽量把作业弄明白,我们也安心。"
1AE58297DA6C32373F8CC9CECA48974D6225062978837FD12F9EB339C415068E,关于减轻小学生校外培训负担提升课后服务质量的诉求,"我家孩子上小学,我们两口子都在打工,经济条件一般。这个暑假学校提供了课后服务,孩子也参加了,但我们还是给他报了校外学科培训,因为觉得光靠学校课后服务不够扎实,怕开学跟不上。现在外面培训收费虽然比过去降了些,对我们家来说仍是额外开销。我们听说现在要求学校统筹作业、加强课后服务,希望领导能督促学校把课后服务真正做实,特别是作业辅导和基础巩固,让像我们这样的家庭不必再花钱去外面补课。另外也希望继续严格管理校外培训收费,防止变相涨价,减轻家长负担。孩子睡眠还算充足,作业也不多,但培训占用了不少时间,我们也很矛盾。恳请关注。"
EBF91ACDEDB3C80D91238FABF83D3E116F8D7D8FB0D88B2720D287B9106AA189,关于请加强学校课后服务作业指导和活动质量的请求,"领导您好。我们是西部城镇一个普通家庭,孩子上小学,不是毕业班。家里经济条件一般,我们两个大人都要上班,平时时间很紧,接孩子和辅导作业都吃力。孩子学校离家较远,单程通学时间长,放学后家里很难再安排学习和活动。这个月孩子参加了学校的课后服务,我们很需要这项服务,但也担心开学后课后服务能不能真正帮到孩子。现在校外学科培训减少,我们已经停止参加,家庭收入也不允许再报高价兴趣班。如果学校课后服务只是把孩子集中看管,作业指导不细、内容单一,我们这样的家庭没有别的办法。我们文化程度有限,辅导能力不足,特别希望课后服务能安排老师指导孩子在校完成书面作业,不要又把批改和讲解任务推到家长身上。也希望课后服务多提供一些体育、阅读、艺术等活动,不要让孩子长时间干坐着。恳请领导关注城镇普通小学课后服务的实际质量,督促学校配足老师、保障经费,把作业辅导和多样活动落实到位,让我们这样的双职工家庭安心一些。"
A345C09423F7BDC2AE683EC64334B2E25FA6F71F6DC7EF5022E1C526AF2D8B22,建议加强农村小学暑期课后服务内容建设,"领导好,我是东部乡村一名小学生的家长。孩子今年暑假参加了学校的课后服务,我们很感谢有地方看管孩子,减轻了双职工家庭的负担。但我们也有些担心:我们这边学校条件比较一般,平时连像样的运动场地都很缺,课后服务会不会只是让孩子坐在教室里写作业或看视频?我们希望课后服务能真正落实国家要求的多样化内容,多安排一些体育活动、阅读、劳动实践等,不要变成变相补课或长时间用电子屏幕,保护孩子视力,也让孩子得到全面发展。另外,我们家庭经济条件一般,外面培训班也少了,更希望学校课后服务能提供优质资源,让孩子在暑假过得充实。恳请领导关注农村学校课后服务的实际开展情况,给予师资和场地支持,加强监督,别让好政策到了基层打折扣。"
18680A527645859DB5E8DCF60B68D86D71730AB8F3206B2CC646F0FE67DD6258,关于农村初中课后服务和作业辅导的诉求与担忧,"领导您好!我是农村初中生的家长,家里经济条件有限,自己文化水平不高,辅导孩子功课很吃力。现在学科类校外培训少了,我们更希望学校能把课后服务真正做好。这个月孩子参加了学校的课后服务,作业时间也符合规定,但马上秋季开学,我们很担心课后服务能不能持续、能不能真正帮孩子辅导作业,而不是变成变相补课或另外收费。以前听说有老师在校外租房补课收费,让我们农村家长很不安。希望领导督促学校在新学期把课后服务落实到位,多给孩子作业指导和答疑,让我们少操心,也请加强对乱补课乱收费的监管,别让家长增加负担。谢谢!"
D5286143FB42F22DC110CF5121EAA62A9357D974D19F562D19CCF7681655946C,关于学校课后服务应真正减负并丰富内容的请求,"领导您好,我是一名小学生的家长。孩子目前在公办小学就读,这个暑假参加了学校提供的课后服务。按照政策要求,课后服务应该内容多样,自愿参加,并衔接好时间。但作为家长,我有些担忧。以前我们看到过身边有学校在减负政策后,表面上不布置书面作业,实际上通过其他方式增加孩子负担,甚至频繁更换老师让家长不敢反映。现在孩子虽然暂时作业负担不重,但我担心开学后学校会把课后服务时间变成变相的作业辅导或补课,而不是真正组织体育、艺术、阅读等活动。孩子所在的学校资源一般,但我们希望学校的操场、图书室等设施能在课后服务中真正用起来,而不是摆设。希望领导能督促学校严格落实课后服务要求,保证服务内容多样,不利用服务时间讲新课或布置额外书面作业,真正减轻孩子负担,让我们家长放心。"
D876E13554E67610D136149CA93DD3CA04359059589502AFC2D531610EC691A5,希望农村学校课后服务能真正辅导孩子学习,"领导好,我家孩子在农村初中读书,这个暑假学校有课后服务,孩子也参加了。我们两口子都要干活,文化不高,晚上回来也没精力辅导,家里经济不宽裕,外面补课又少,我们实在没有别的办法。希望领导关注一下农村学校的课后服务,能不能让老师多给孩子讲讲作业、补补基础,不要只是集中看管。开学以后也希望课后服务继续有老师辅导作业,因为作业虽然不超过规定时间,但孩子有不会的我们教不了。我们相信学校,希望每天两个小时的课后服务能用扎实,真正帮到我们这样的家庭。"
F95AD113A9D7DE957A1A6256C667D806845396A3E26DC20C14165C2BD0C74FFA,希望课后服务能解决双职工家庭接送难题,"我家孩子在公办小学就读,离家较远,我们夫妻俩都在上班,下班时间较晚,家庭收入也不高,校外托管费用难以承受。这个月孩子参加了学校课后服务,我们很感谢,但新学期临近,我们担心课后服务结束时间与我们的下班时间衔接不上,孩子独自回家路上不安全。我们也担心课后服务只是简单看管,缺乏作业辅导和兴趣活动,对孩子帮助有限。希望领导能督促学校进一步优化课后服务,适当延长服务时间,丰富服务内容,并协调解决孩子回家交通问题,让我们这样的普通双职工家庭能安心工作。"
42AEABC116DFA8D2FFA86EE539A8934E38E89289003A2243863ED376A769DA79,关于巩固小学作业减负和课后服务质量的诉求,"领导好,我是住在中部农村的一名小学生家长。孩子目前不在毕业班,这个暑假参加了学校的课后服务,我们双职工家庭时间紧张,有这样的服务确实能帮上忙。但我也有些担心。之前经常听说附近学校存在低年级作业写到很晚、家长必须签字、群里公开批评的现象,虽然现在孩子没遇到,但政策已经实行两年多,就怕开学后回到老样子。另外,我们这里的学校条件一般,课后服务每天两个多小时,不知道能不能真正做到辅导作业、开展活动,而不是简单把学生圈在教室里。希望领导能多组织暗访,督促学校把作业总量和课后服务质量管好,别让家长又变成家庭教师,也别让孩子失去学习兴趣。谢谢!"
6F65BD1B5117746F02B014459C29CBE00FC116E5814FAC54040973C47EFB2B8E,"希望加强城镇小学课后服务管理,减轻低收入家庭负担","领导好。我们是西部城镇的普通家庭,经济条件不好,我们两口子文化程度不高,辅导孩子学习很吃力。孩子现在上小学,不是毕业班,平时书面作业时间基本符合规定,我们稍放心。但看到同省有些家长反映学校作业太多、压力大、班级人数多、补习班乱象,我们很担心自己这边也会出现类似情况。现在孩子参加了学校的课后服务,每天原则上两个小时,但我们不清楚具体安排了什么内容,老师够不够,经费有没有保障。我们担心课后服务只是把孩子看管起来,没有真正辅导学习,或者变相增加负担。像我们这样没有能力报校外班、又希望孩子能考上大学的家庭,只能指望学校把课后服务做好。希望领导能核查学校课后服务落实情况,确保自愿参加、内容多样、时间衔接好,并保障师资和经费,让课后服务真正帮到孩子,而不是走过场。同时也请继续监督作业总量,防止反弹。谢谢。"
3DC6A5B5879B177E4344F936E84F9707D3CFE6069E9078EC307EE27D8C93A5B1,关于乡村小学课后服务和作业负担的担忧与请求,"领导好,我是一名西部农村小学生的家长。我们两口子文化不高,平时都要打工,时间很紧。暑假学校有课后服务,孩子也参加了,但我们担心只是把孩子集中看管,没有老师辅导作业、开展活动。以前听同省一些家长说,孩子作业多到晚上11点,老师还让家长批改,我们很怕开学后也这样。现在规定不布置书面家庭作业、要统筹作业、加强课后服务,希望领导能督促学校真正落实,让孩子在学校完成作业,开展一些体育、阅读等活动,减轻我们家长的辅导压力。不要搞变相补课,也不要让作业带回家让家长批改。谢谢。"
C9E00A4FCA738819448E36FBF90D24CE8F2FC2788A042C00233CCB13A9A74D60,关于农村初中课后服务与作业管理的建议,"我家孩子在农村初中就读,家里经济条件一般,我们夫妻白天都要工作,暑假孩子参加学校课后服务,确实解决了照看难题。但最担心开学后书面作业又像以前那样堆起来,孩子写到很晚,我们文化不高也辅导不了。希望课后服务能真正用来辅导作业和开展活动,老师指导孩子在学校完成大部分作业,不要变成集体上课或放羊。同时继续控制作业总量,别让课后服务结束后还有大量作业带回家。我们没有能力报外面的培训班,只能靠学校多帮助孩子。"
E1C17F51184BFEAF0A3C195D2444234F5709FCCC65A297FDDC25A10A720F8C99,关于农村学校课后服务与作业辅导的诉求,"领导您好,我是一名西部农村小学生的家长,家里孩子多,我们文化程度低,经济也不宽裕,没法送孩子去外面补课。现在孩子每天参加学校课后服务,本来很高兴,觉得有人管作业了。但之前听同村和附近家长说,有些学校课后服务就是补课或让孩子干坐着,作业还是带回家,家长不会教只能干着急,甚至老师还要求家长批改。现在我们孩子作业不多,但很担心开学后作业又变多,课后服务帮不上忙。希望领导能督促学校把课后服务的时间真正用在作业辅导和有意义的活动上,老师能在校内多指导孩子完成作业,别把辅导责任都推给家长,尤其是农村家长。谢谢。"
9DC3C949CF47D6B1B262329ADF8DBF345E7E9E3FA7FF8DEAF8C6FB7745EE7BB5,建议加强课后服务作业辅导减轻家长负担,"领导好,我是一名初中生家长,孩子在学校读初中,不是毕业班。我和孩子爸爸都在上班,家里老人也帮不上学习,我自己文化程度不高,辅导孩子作业越来越吃力。现在学校课后服务我们参加了,时间上确实衔接得上,但我们最担心的是课后服务只是把孩子聚在一起写作业,不会的题还是没老师真正讲明白。孩子作业量现在是符合规定的,但写完作业不等于学懂了。校外学科培训现在少了很多,我们还在上,费用降了一些,但也不能一直靠补课。希望领导能督促学校把课后服务的内容做实一些,增加作业辅导和答疑,让老师能在课后服务里帮孩子解决当天没听懂的地方,这样我们家长压力小一点,孩子也不用晚上回来再耗。谢谢领导。"
9BF16FBBE2A6B670CBFBE559506AB6806CCFFC04F565AB5BF62E3E610FCFA093,关于丰富乡村小学课后服务作业辅导的诉求,"领导您好,我是一名乡村小学学生的家长。我们夫妻俩平时都要上班,家里能辅导孩子学习的人很少,我们自己文化程度也不高。这个暑假孩子参加了学校课后服务,但我们感觉课后服务更多是看护,作业辅导和学科巩固的内容不多。我们家庭条件一般,以前也没给孩子报过学科培训班,现在外面正规的培训班也不好找,不正规的又不敢送。马上要开学了,我们很担心孩子作业多起来,课后服务如果还是以看护为主,孩子作业在学校完不成,回家我们也不会辅导,孩子学习会跟不上。孩子睡眠一直挺好的,我们不想让他为了作业熬夜。希望领导能督促学校丰富课后服务内容,特别是增加作业辅导和基础学科的巩固,让孩子能在学校把作业做完,回家轻松一点。另外,课后服务时间能不能更好地衔接我们下班时间,方便我们接孩子。谢谢。"
2559E8FE028A3636D302F1A64F8177E810DD492AB0916F368A72411B65B191F3,关于提升学校课后服务质量减轻家庭校外培训负担的诉求,"领导您好,我是一名小学生家长,孩子就读公办小学,家里经济条件一般,每天上下学路上花的时间比较长。这个暑假孩子参加了学校的课后服务,同时也在参加校外的学科培训。虽然现在培训收费比以前降了一些,但对我们这样的家庭来说还是不小的负担,孩子来回跑也很累。我知道现在政策要求学校把课后服务做好,内容要多样,师资和经费要有保障。可我担心我们学校不是重点,资源有限,课后服务可能只是看着孩子写作业,质量不高,起不到真正帮助孩子的作用。我们家长最盼望的是孩子在学校就能得到足够的学习辅导和兴趣培养,这样就不用额外花钱去外面补课。希望领导能多关注学校课后服务的实际落实,加强师资配备和内容监管,让课后服务真正有效,帮我们减轻负担。"
21F6EA29927951796FAD505F7F39BDFA1B5757883E38E7DA4AA36AD1B9C0EA00,农村家庭担忧学校课后服务收费与质量,"领导您好,我是村里一名小学生家长。孩子现在放暑假,但学校有课后服务,我们也让孩子参加了。家里收入不高,我和孩子妈文化水平也有限,辅导不了多少。听说有的地方学校课后服务要每月收一百多块钱,说是自愿,可我们怕不参加孩子跟不上,参加了又怕交不起钱。现在又提倡给孩子减负,我们最担心开学后课后服务变成变相补课或者布置更多作业,晚上回来又得写到很晚。希望领导能关注农村学校的课后服务,把经费保障好,别让家长另外掏钱,也别让课后服务加重孩子负担,让孩子能有点活动时间。"
D4CACEF536D43AF9D48FCC23C5C966AC39D4EDFCE1802BBD2EFDD3EC2F4226D5,关于加强农村小学课后服务监管的请求,"领导您好。我家孩子在乡镇小学读书,最近学校开展了课后服务,孩子也参加了。作为农村家庭,我们经济条件有限,很难再花钱给孩子报兴趣班,所以很看重学校的课后服务能不能真正提供作业辅导和文体活动。但目前我们只看到服务时间到了,具体内容不太清楚,最担心的是课后服务变成老师集中讲新课或者变相补课,尤其以前听说过有在职老师在校外开补习班,现在校外培训管得严了,怕这种需求被转移到课后服务里,最后要么变相收费,要么不参加的孩子被落下。孩子现在睡眠和作业时间还算正常,希望领导能督促学校把课后服务安排公开透明,保证自愿参加,内容多样,不要增加作业负担,也不要让农村孩子错过好政策。谢谢。"
EAFF6319B295666892864090B3E944ADF2C608A67384664DDA344EF49D349AFC,关于规范暑期课后服务及作业管理的请求,"领导您好,我是一名东部农村公办小学的学生家长。孩子今年暑假参加了学校提供的课后服务。按照国家和省里对小学该年级的要求,原则上不布置书面家庭作业,课后服务应当自愿参加、内容多样、时间衔接。可这个月孩子的书面作业情况与规定的时长要求不一致,我们心里很担忧。我们家庭条件一般,村里学校资源也不宽裕,担心课后服务只是把孩子集中起来写作业,或者变成补课,既增加孩子负担,又影响睡眠和休息。希望相关部门能核查学校课后服务的具体安排和作业管理情况,督促学校严格执行作业规定,提升课后服务质量,让孩子假期得到合理照看。谢谢。"
8BC22B915EE6F700215BD4E013B56264888F586B5210604B9D97FC955C4A30EE,关于提升公办小学课后服务质量的建议,"领导您好。我家孩子上小学,这个暑假参加了学校的课后服务,我们两口子都要上班,确实解决了看护难题。但是我们也有些担心,孩子所在的学校是普通公办学校,不是那些重点校,硬件和老师数量都有限,课后服务会不会只是把孩子集中起来看管,没有作业辅导和兴趣活动?我们文化不高,现在外面学科培训也少了,孩子学习上遇到问题我们辅导不了,特别希望学校课后服务能多一些学习指导和阅读、体育这些内容。另外,时间上能不能更好衔接我们的下班时间,内容也让我们家长知道一下。希望政府能加强经费和师资保障,让普通学校也能把课后服务真正办好,不要走过场。"
386CBE72BC4C1F24F4D6101E26443C5A2EB633EC65A79FC5153C621E55CE98F9,关于提升小学课后服务质量、减轻双职工家庭负担的建议,"领导好。我们家孩子上小学,我和孩子父母都要上班,家里时间紧,这个月孩子参加了学校课后服务,我们很感激有这个安排。但作为双职工家庭,我们有些担心:课后服务是否只是把孩子集中看管,有没有真正进行作业辅导和开展一些文体、阅读等活动?我们经济条件一般,也没给孩子报校外培训班,希望学校课后服务能帮孩子在校把作业指导好,让孩子回家后能轻松一些,也让我们下班接孩子能安心。恳请领导督促学校把课后服务做实做细,别让好政策变成简单看管,也别让作业负担又回到家庭身上。"
7D3669A3341B0901767E9940E222DD18476082DAA92AC900868E7682B9FE371B,关于规范小学课后服务内容与自愿原则的诉求,"各位领导好。我家孩子是公办小学学生,这个月参加了学校提供的课后服务。按目前规定,学校课后服务原则上每天不少于两小时,而且应该自愿、内容多样。我们家庭经济条件一般,我文化水平也不高,但对孩子学习比较重视,希望他将来能上本科。孩子平时睡眠时间比较充足,我们也不想让他因为课后服务太累。现在孩子参加课后服务,我们一方面觉得有人照看、辅导是好事,另一方面也担心学校会不会借机变相补课,或者内容比较单一,只是写作业、讲卷子;还有自愿参加到底能不能真正做到,会不会有老师暗示或要求参加。之前也听周围家长说过,有些学校用音体美课时上主科、变相分重点班,所以我们希望领导能督促学校把课后服务真正办好,内容上多安排一些孩子们感兴趣的活动,不要增加负担,也把自愿原则落实到位。这样我们家长才放心。"
BEC64A9B8E7D222343F8F36F5885A383C202F17D64B6EDB19CFA08A698716EE9,关于乡村学校课后服务保障的请求,"领导您好,我是一名中部地区乡村初中学生的家长。我们两口子平时都要上班,家里时间很紧,经济条件也一般,照看孩子的人手不够。这个月孩子参加了学校的课后服务,我们确实感到方便,孩子能在学校写作业、参加活动。但我们很担心开学后这个服务能不能持续,质量有没有保障。我们之前没有给孩子报过学科类培训班,现在外面培训班也少了,我只有高中文化,很多初中内容辅导起来吃力,很希望学校课后服务能真正起到作业指导和素质拓展的作用。更担心乡村学校师资和经费跟不上,课后服务变成单纯看管,甚至被取消。希望政府能加强督促和保障,把课后服务的师资、经费、内容落实到位,让我们农村家庭也能享受到和城里差不多的课后服务,不让孩子因为家庭条件落下。"
